;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154;V155;V156;V157;V158;V159;V160;V161;V162;V163;V164;V165;V166;V167;V168;V169;V170;V171;V172;V173;V174;V175;V176;V177;V178;V179;V180;V181
53;2,21977;11,36504;9,73688;8,58015;8,97030;1,88931;22,39568;2,17998;1,64865;13,02296;0,03909;3,44316;11,88868;7,00069;8,10744;6,50201;4,11183;0,48254;5,11708;6,95733;0,47047;5,10775;3,07286;3,84443;7,37002;43,65586;1,24894;7,35507;7,20461;2,95356;4,21751;2,33983;2,34255;3,85132;1,10781;10,67981;9,13430;16,38759;14,62845;2,45638;19,13683;6,47041;4,60848;1,42230;2,24503;3,75332;0,84796;15,21360;7,02537;3,73259;1,36725;0,63254;12,41232;10,09996;8,58674;0,29992;102,22292;2,56845;4,05463;6,52056;3,50954;2,77316;4,44487;0,86140;0,52613;9,25033;37,95401;0,90859;0,08806;153,52307;7,68882;11,99109;14,54895;15,33700;0,91564;23,23956;0,34068;1,93847;1,71878;9,77027;11,08950;0,57934;9,09848;4,28855;0,57442;18,24120;119,31477;2,72900;1,94915;11,52387;6,67074;30,82983;6,39539;7,50781;1,18135;10,21006;6,86970;1,63321;3,97542;1,87443;7,54752;3,95869;7,78295;8,29299;0,06246;6,42385;3,24852;4,09428;5,32462;1,78888;10,52210;8,40266;1,33967;20,08804;6,20468;1,06640;1,30059;24,08278;5,81853;26,68621;2,25259;2,89226;3,02458;3,88528;19,67349;2,88626;11,76635;1,14724;0,81297;21,58426;6,10652;9,94331;13,88337;6,51567;8,25941;27,46935;2,77667;4,63981;2,47671;20,09898;10,04113;66,11896;0,59600;6,70429;3,47662;54,96519;6,25528;4,14069;14,99788;0,61328;3,53056;0,07630;0,18537;26,78209;3,66085;7,41932;9,18887;1,47047;5,92642;3,01946;6,15571;2,08225;15,49480;9,40964;1,86745;2,33433;5,04093;5,66741;8,37360;2,60589;42,87362;8,34314;0,76714;2,11960;2,20900;1,57961;17,33741;4,29184;1,96451;0,76333;3,22560
54;3,83313;1,34849;18,66166;0,81739;10,90510;5,08511;20,30558;60,71590;17,88406;10,88019;4,27127;1,41383;35,00146;12,49459;3,26411;4,07997;9,87959;4,57015;4,55621;3,68430;23,81654;12,95012;3,17200;13,25714;9,09156;0,07912;13,66667;3,18472;2,75612;5,37299;3,96623;6,22215;22,70793;9,74355;2,53339;0,53650;21,39410;1,45493;0,40073;0,59857;5,97907;5,29648;7,35306;1,88143;11,14839;2,93234;20,90293;2,39031;1,61989;0,01972;6,49316;7,14568;0,90982;1,42995;13,47839;2,44235;14,54601;4,46350;14,99913;14,80954;9,00870;2,52878;0,78872;17,87149;0,80208;11,77606;14,98240;5,33693;3,65883;22,85724;4,10658;3,02282;52,20643;19,26958;3,63341;4,14027;17,25409;8,41292;4,62800;14,49555;2,14264;5,65211;3,31811;10,79164;1,28441;40,97114;2,16445;0,24574;5,12330;7,98181;12,66281;7,00472;1,89933;1,26095;10,69941;8,62399;4,24582;8,47769;10,98898;0,29398;18,02415;1,35391;12,43802;40,52452;9,79054;1,55097;3,71489;4,23484;4,96684;6,75498;3,53425;4,62268;1,99089;15,75110;0,98406;11,36849;2,87087;5,61605;7,08163;4,66172;0,35549;3,38551;8,58803;5,95374;4,70245;10,43391;9,55657;4,76535;2,73258;8,44116;7,90407;5,92732;4,84429;10,23083;4,28780;5,70381;117,47086;3,66955;0,24424;5,23718;8,22942;5,57853;3,49928;144,85750;0,73055;8,90167;67,38080;3,82539;18,08800;4,49540;98,73707;3,41692;1,06469;0,17232;0,45217;5,73686;40,44647;0,14089;5,98025;1,75232;1,71470;3,03619;5,10802;5,12725;12,78820;1,35178;2,30158;6,74801;1,89987;0,32269;8,99043;2,11260;3,63467;6,74973;7,99633;6,89234;4,57843;9,47651;4,68875;2,69702;0,72069
55;2,86603;0,31596;4,70591;19,31974;10,79404;5,93275;33,08913;2,50829;5,02903;1,40013;2,89097;33,88303;5,02676;8,72461;13,62718;2,29487;15,28256;2,28407;11,00411;4,22538;4,02756;8,09142;7,69120;8,19319;3,34483;5,46472;0,05153;3,59191;11,27734;1,40774;4,80050;1,86553;1,51968;12,83248;7,13441;7,14398;7,50799;3,84111;37,54820;5,43513;22,64338;9,09727;8,36667;2,10468;2,97120;3,40744;3,23275;8,56206;3,80202;10,50908;11,32355;26,86086;2,46523;14,90171;4,91845;32,66608;4,70750;1,34127;32,14964;2,84405;0,93630;6,63324;79,30386;23,72432;25,09816;4,47010;13,34002;5,37884;0,38037;18,65819;1,98045;35,86998;0,85957;16,69051;1,88734;6,69362;3,23157;5,90957;12,62532;5,01453;2,28967;111,53472;18,05279;24,94750;7,50970;60,17503;16,18731;3,43796;3,78522;16,51123;9,92942;0,02914;1,67204;3,64815;5,61537;18,81336;27,27646;0,12532;18,24892;22,83245;19,55707;14,89200;5,32783;2,22041;2,76119;4,94885;2,37800;17,95213;3,63687;46,00510;15,21534;3,44874;27,34043;25,82332;7,87206;9,37358;19,57587;9,13836;19,94839;6,59003;0,73129;17,92703;3,99844;9,57508;10,46711;11,06854;4,43364;7,66711;2,12934;10,06077;2,04423;46,31726;23,89099;9,41332;2,42805;4,18362;3,40711;18,25487;54,14412;8,06558;3,34873;11,54857;0,03215;26,74604;16,84972;0,98924;1,23512;13,86290;3,36726;1,76968;14,23668;7,54202;3,81013;15,67947;22,13970;3,61708;5,00031;7,95541;2,04221;1,12420;0,42691;0,44881;5,91257;10,65959;18,54632;5,35262;22,50178;10,16228;1,17978;6,97226;15,43874;4,76320;3,10816;1,29982;3,73844;1,11309;6,96709;4,00407;5,32299;8,14777;2,93148
56;11,46128;5,45777;6,47327;4,60694;80,59770;0,67637;2,77771;8,59417;3,89128;3,01295;9,20023;1,36757;12,86260;8,37143;2,30096;17,88055;2,43425;15,24766;4,26988;0,67369;2,42564;0,63274;1,19399;31,50592;1,82734;4,78113;1,91285;3,90560;1,77254;3,38788;10,92062;1,90940;3,16684;9,43680;8,06365;2,88584;0,39657;8,63163;1,44897;15,09461;30,38513;0,80129;10,02053;4,62336;1,31928;0,67800;3,99323;9,17464;5,20211;2,48673;1,25216;5,57946;3,00766;8,60264;18,97239;26,30472;12,35356;3,24971;0,83103;7,15194;4,95711;5,53009;3,70602;5,25344;7,31313;5,94675;1,04211;9,10915;8,56651;0,77948;2,39767;13,52699;5,56707;0,34582;3,51696;14,05669;4,57193;2,21850;2,78477;5,10875;22,54116;28,45357;2,43960;4,02000;16,07887;11,17354;8,70395;7,91604;2,58378;4,31158;13,05612;0,20931;5,21068;3,93190;24,72583;0,51294;4,77413;5,43882;2,72534;6,42356;8,52361;4,13607;15,45641;7,61833;0,63076;8,89869;67,77294;1,64491;0,85648;0,16382;35,41509;1,40825;11,99698;4,36027;15,35739;4,89701;5,67953;3,92731;9,22717;7,32829;7,35722;15,07739;1,13158;29,39017;2,26602;4,81485;5,21692;2,15591;4,21029;110,83704;8,06872;24,93162;10,78943;16,68431;12,51147;85,80731;11,67617;1,70707;8,37820;7,87463;20,54279;1,27239;0,32452;8,28693;39,13988;11,65108;70,13919;0,40553;3,10686;3,27584;7,79637;2,01845;8,61839;0,42728;13,92743;1,43322;0,96961;23,03208;5,48225;7,11965;1,31323;3,45011;5,82717;1,16389;8,17257;2,15289;11,14199;3,06229;3,46037;6,89272;4,09543;10,95580;5,43475;1,59717;10,12851;7,27326;1,37299;3,47080;9,89299;3,06622;2,24194
57;0,06793;0,86595;3,45774;5,64572;4,94666;10,85439;10,41746;76,74477;6,30568;4,70547;0,92791;0,34676;8,64021;24,74234;1,80815;2,38210;7,78009;2,69723;0,92122;5,04802;4,40769;7,17780;102,88485;33,23993;6,34470;8,71933;0,19915;5,69126;21,23207;1,38647;2,84561;12,41835;0,39543;24,61277;34,58679;2,54370;5,89464;8,24618;3,77696;28,51913;10,96757;25,33022;9,89249;0,03789;4,80158;10,34930;2,64747;3,31542;3,00411;8,01597;4,77127;3,53924;2,87115;149,07608;22,72326;8,07038;10,54111;9,51159;11,77654;6,81565;4,21395;6,81875;42,70545;6,39371;3,81243;9,75732;0,22413;10,05039;1,07513;20,76535;5,32170;6,60646;3,90204;13,65204;9,20388;6,80848;9,54158;0,67598;4,39244;11,71451;18,30822;11,25836;3,63832;1,93789;2,85672;15,81481;3,78035;5,14018;1,80935;7,52267;14,48307;0,12902;0,24922;13,51798;15,94807;6,45289;1,76686;1,78628;43,97312;6,59936;0,60593;14,57375;4,45456;34,42980;4,08218;12,36473;1,77586;15,63541;0,07267;2,71625;0,18676;4,65302;7,37072;2,49305;7,97809;2,99901;54,37143;9,24468;46,06006;0,47532;4,26463;0,57792;3,24443;5,80992;1,95872;17,76784;9,34242;28,46031;12,77615;9,80687;3,69904;6,26769;3,26363;2,61380;17,29503;13,11540;12,77510;2,26811;18,36107;3,20395;3,56802;1,58482;48,10482;2,45896;3,82735;42,58589;83,22686;3,41529;0,09689;8,21891;6,04915;8,53602;9,81550;12,77984;27,64450;0,32758;4,72952;45,72750;0,70851;7,64448;3,14704;4,30415;1,43079;0,34038;0,06164;0,79579;2,58876;16,26232;6,78767;11,23516;0,51178;14,97469;6,85684;7,57088;9,72085;9,88200;0,51029;7,36140;6,93740;2,22874;1,82169
58;2,23987;4,37722;0,78537;7,88434;3,76273;2,32199;25,73507;2,16619;6,88095;2,72646;2,00462;2,15498;4,72804;1,27403;0,17364;0,07647;0,64991;2,85269;2,74708;1,44963;2,45406;7,87187;12,82671;24,13485;8,44554;2,45837;2,27279;3,72461;2,04578;1,79808;7,02730;6,61139;0,91652;3,53602;8,26670;7,90396;9,34437;2,19200;5,24028;9,34528;0,00273;21,11337;99,30186;0,82334;10,42517;0,46235;5,94265;2,69193;1,18187;0,32932;9,41842;0,33100;0,38697;1,12528;6,04546;27,56186;0,40083;1,27701;9,18627;5,18261;1,62374;41,46486;0,57669;24,75899;17,36548;2,77890;1,05768;1,08633;1,49661;58,67948;1,10745;4,29742;2,42816;5,47254;1,97318;1,65677;29,02941;4,80030;11,87779;5,21794;2,75633;2,04680;2,36141;8,98208;3,86052;7,31871;4,23920;1,18572;9,29972;8,26904;21,47820;0,64265;0,32122;3,89181;1,67829;27,95375;0,05109;4,42232;4,29157;3,83078;7,48915;1,02861;34,26893;1,81736;62,00821;0,23745;30,63528;5,54729;4,28884;0,14971;9,47292;3,37011;2,45277;6,51469;2,75812;6,86634;34,57891;15,08219;19,38836;0,41391;3,09452;20,76842;3,60799;16,25250;9,99006;16,30805;0,42179;31,86569;0,13464;0,33321;5,45490;12,17484;4,15587;3,32108;1,61927;4,79717;10,56199;4,72383;5,44658;5,44008;32,74771;155,07208;7,27588;1,47760;1,93072;1,39195;44,98864;2,88676;23,49794;1,15966;0,69392;2,34766;6,11891;4,03927;6,98787;5,71302;2,16546;25,33432;3,44120;0,56153;8,73139;2,64784;8,25723;0,10185;13,50529;3,84541;1,24510;0,46039;4,35011;10,32559;0,75403;21,92498;3,81501;0,23197;1,67931;5,86583;1,96797;3,79396;1,53436;3,45275;0,23141
59;1,85946;1,38307;5,92566;0,52404;3,59489;0,25683;8,59237;15,15522;6,26289;0,57021;2,95994;3,17836;6,96810;2,70688;2,04394;3,50362;4,68462;3,91045;0,27424;21,43075;5,92967;7,53830;12,33615;2,62930;12,19011;6,44566;3,06162;6,85859;2,18170;6,52270;0,44305;2,29976;16,29073;3,82496;11,35087;1,78528;11,96858;16,67864;5,86681;26,75022;0,90806;2,41353;6,80178;9,51988;2,81413;2,61686;4,22101;1,41672;18,75053;2,31298;4,17928;9,06089;25,77278;162,88457;36,09462;1,50112;2,11331;2,30004;22,69122;6,59705;11,05191;10,57960;3,18167;17,74303;2,35483;0,62492;9,33606;0,67948;6,48724;0,39644;4,71212;15,65630;2,44399;6,06071;13,80354;10,49013;1,93077;58,24472;3,11270;5,74286;11,71300;5,49799;2,18543;21,11539;4,70315;0,23708;0,98162;4,19183;2,13528;9,97799;5,45516;0,40547;6,16269;31,59517;1,14237;53,77859;16,06571;1,63469;13,72587;1,99831;1,58836;12,08394;1,16140;0,69705;22,75839;1,79772;2,92947;2,72214;0,41562;7,12158;1,41463;9,52719;0,53164;12,26822;3,33350;5,61126;8,05098;10,03586;0,81418;5,87788;16,20050;27,04701;20,54980;9,39444;1,00288;4,41199;3,00777;7,59635;7,18935;1,06801;24,30069;0,28393;8,32595;3,77856;1,43539;0,45078;1,32789;1,12256;32,12877;4,84748;19,91740;4,77545;4,39342;1,45681;0,11614;0,97729;9,51843;5,16799;10,96439;4,46275;21,38747;5,96875;42,65855;4,86567;3,11470;2,51988;3,91411;1,76965;0,12673;12,63969;3,72070;2,32376;12,13523;3,68652;5,93210;46,78527;8,65894;4,63545;9,73089;13,86229;1,03526;15,24369;2,51858;3,31241;1,64461;4,58972;2,67580;12,60660;3,45312;3,43572;0,93212
60;7,57217;12,60153;1,88886;34,90528;3,19049;5,40499;8,36127;18,20887;9,05537;3,95655;5,60427;7,44753;80,55816;1,08180;11,70519;0,44602;14,32828;2,50154;1,49387;6,67289;21,10089;4,97726;36,99152;1,90372;2,98378;6,88966;1,29123;1,62395;2,48229;0,15289;18,41541;5,24562;3,06374;2,57236;2,00153;2,91572;0,59586;2,35141;5,13742;6,40331;62,91985;6,72859;6,88750;5,15439;5,88532;18,62729;4,60607;4,56912;10,57547;17,08835;5,17008;0,84944;4,16927;4,79052;1,67412;8,45717;1,81017;1,67246;2,44388;3,07625;3,68034;1,31304;20,53261;2,25937;11,30166;6,76600;8,01545;2,25845;1,57107;24,81544;0,36397;5,10929;44,44131;8,71353;8,05402;5,64472;7,52082;6,21065;9,23629;8,44669;3,82563;0,93995;1,60074;29,28692;5,09838;7,44244;6,09145;16,50357;0,10372;4,92757;10,76068;7,79123;4,00430;5,17866;6,27867;1,74322;5,18551;3,94299;3,17330;4,85471;97,63633;14,04391;0,47787;4,01984;13,72052;20,10263;5,74673;3,80282;3,57100;1,13415;11,64689;5,37196;0,03257;22,78067;7,64026;7,38860;8,45001;3,91958;2,92032;2,07445;2,82460;28,27260;3,28093;31,31190;18,03051;19,08455;3,94003;6,64737;3,43383;3,60573;9,26631;10,82933;1,50667;2,65831;25,89174;6,32873;0,62822;21,55254;4,33167;4,63620;21,18228;2,01367;47,55234;5,82387;12,22731;1,84201;3,13250;0,30520;4,62204;21,10375;13,20470;4,56587;35,67843;11,36874;11,74277;3,43389;20,01184;0,91621;22,60947;1,38013;0,49402;13,94850;25,61161;4,04709;4,58393;6,89230;12,64956;2,68152;5,29650;6,70907;4,57827;21,01661;16,90922;10,42383;4,09320;0,38814;13,39204;0,75487;21,47134;1,16822;12,16489
61;1,55446;2,19670;25,57812;5,31795;21,64879;2,00568;9,26316;15,36657;7,63379;35,69518;36,22531;0,06769;14,28109;2,33186;1,31011;6,46599;4,34742;0,49632;3,33110;6,43415;3,50424;0,85525;1,11467;3,56637;2,42974;2,64031;4,91115;5,15618;1,73271;2,18416;4,83119;6,46812;5,89218;5,09731;3,56352;0,42732;0,53493;22,06272;0,95185;49,76938;2,89615;12,84478;17,97290;2,85258;1,46477;11,23746;3,92091;17,97518;4,68242;4,26159;1,64198;21,83878;12,29886;27,01703;95,49320;8,55191;45,83803;1,28239;2,40913;4,25859;28,76573;8,77884;6,39948;25,97765;7,57056;5,33865;8,46171;13,11622;2,72832;5,63774;10,77325;3,83569;2,12223;5,79771;1,83546;2,34172;3,71745;3,21993;3,90653;0,22424;15,78043;11,05843;6,83582;0,68594;0,31824;4,04704;10,59213;1,68150;3,51584;2,56348;5,92378;1,55554;2,57398;2,57280;2,14409;6,36793;14,13926;2,90230;2,09193;0,55094;5,17002;3,19706;12,03618;0,90185;28,09820;5,92503;8,35044;6,24116;0,90110;7,52179;6,00701;8,90047;1,33750;15,49735;64,53820;15,60531;13,04724;0,53208;204,70450;1,99753;1,40816;1,49167;2,08558;0,38858;1,11991;0,89799;8,19795;2,79732;7,77361;1,91759;7,80174;26,81142;2,90304;3,06225;192,94920;1,72538;1,66233;7,15545;8,02594;2,57946;4,50225;5,08129;7,47049;3,38091;0,86540;5,95277;6,98456;22,68840;7,55508;6,17664;0,26783;9,81479;1,47423;1,96937;11,27476;4,37305;0,20576;8,42005;25,17544;1,04172;2,90502;11,10927;6,74663;3,06093;5,36306;2,90726;28,82262;26,82146;0,70512;23,32818;2,72905;0,92796;31,87534;8,81167;4,29868;0,41693;9,05682;1,15707;14,90652;17,19359;2,54311
62;1,35305;0,43479;3,83202;0,00779;29,08319;0,89394;9,58494;0,26608;17,35510;2,53042;0,14376;5,46561;0,82854;13,86222;7,83448;13,90730;2,31756;10,48492;5,41137;6,92418;5,43426;2,90376;15,15941;0,83380;5,22991;7,50589;0,57276;1,18968;35,93910;5,34239;5,58986;7,35178;1,92787;67,12752;16,24158;0,28498;25,08164;3,15214;8,51329;17,43523;0,03348;16,05877;9,94469;14,71101;5,71646;1,94768;4,17134;8,44524;4,92807;2,64301;39,31277;2,12595;1,09879;1,13727;6,19625;1,13939;2,09022;11,48859;5,38317;2,57732;3,42667;3,09762;36,09235;5,50762;2,12264;6,27157;7,43718;2,78216;8,24395;2,50434;1,47325;10,00069;1,01552;24,76030;6,80977;8,39092;2,23710;12,43173;7,33769;43,12553;25,93522;4,77797;4,21385;8,50463;0,33867;5,03605;4,31014;10,24836;12,67386;7,81496;3,14321;4,57130;14,37534;4,07741;21,26087;3,50773;1,91837;4,30663;2,65241;6,60282;2,07648;0,08965;27,82258;12,47627;41,67253;15,53161;14,31962;3,72915;1,94358;15,12544;0,21016;5,94101;20,99179;2,15810;14,02650;2,02799;9,99968;7,56226;3,02177;22,16187;7,24651;29,37564;10,61382;2,75373;1,34301;3,04761;2,23641;8,13739;2,24914;3,48853;4,18632;13,27052;68,69814;2,52337;8,90196;3,26927;22,38113;22,67587;1,46884;25,57789;1,51613;8,44289;0,53297;0,68820;5,22150;14,23153;8,04814;7,47017;28,44097;0,26102;9,37734;14,08021;8,19848;27,88896;8,01254;0,77701;26,57954;12,50558;10,98796;2,26803;15,89661;32,40201;70,48844;12,73421;1,69308;11,69536;2,15135;2,22008;2,86276;15,26212;16,55443;8,08734;16,73102;12,85264;5,19573;3,05124;8,20883;7,58670;10,95743;3,26759;3,97189
63;2,38699;11,51615;2,47820;0,93615;0,34946;1,64391;1,27122;3,73391;17,58204;5,13493;2,91608;6,57415;0,58101;19,16152;3,28414;6,06742;3,99252;3,92278;7,13727;5,83101;7,89068;4,78363;10,46409;1,38933;17,01545;4,62703;1,16080;6,44948;4,75996;0,35958;10,12608;8,55341;4,83513;3,53512;0,21942;4,54802;1,08094;5,70845;4,05713;1,25391;4,01037;0,71833;0,38101;7,02572;10,93725;14,85473;0,78446;1,36058;0,92158;0,43266;6,58778;4,76241;2,13715;2,71064;7,87985;1,36256;1,13447;5,27169;6,27810;7,23958;2,20431;8,49417;33,44659;1,12784;2,88564;11,31984;13,55764;18,37204;0,77054;8,09786;10,14060;11,80895;6,87402;3,60883;0,49865;2,25805;8,91418;27,04420;0,44322;1,05994;5,59097;20,32140;2,57691;69,24388;0,54138;0,73095;3,11677;2,93569;2,83333;15,72297;5,04732;2,89907;5,96848;1,93647;0,94672;6,44219;11,52923;0,98821;9,50053;14,75557;11,37727;17,51494;0,08355;27,96502;5,13284;1,07659;29,90040;2,47087;0,53657;21,96377;0,23690;2,46959;1,40654;0,38016;5,87475;12,70188;4,14279;2,17095;2,51251;0,84456;0,86593;4,83599;5,01532;47,50411;3,89021;1,02627;2,23906;4,63523;8,89861;3,75383;12,58374;10,27361;8,26234;6,70353;4,99195;8,16408;0,92610;0,76168;3,28775;5,88163;1,80561;4,11099;10,29611;17,96581;0,39787;2,04949;11,35271;0,82171;31,75678;3,10194;12,25399;0,67170;1,68729;23,70452;0,27041;6,30777;14,08258;3,97295;6,47214;8,46123;9,45853;13,32136;8,02139;0,77871;0,88176;6,47152;24,80913;20,02587;2,66216;6,99237;0,83510;2,22619;0,97726;0,73698;2,03299;43,30555;1,48079;4,73326;5,91547;13,33156;0,86033
64;2,49652;31,83722;7,14728;0,98566;1,66412;5,35997;0,63458;1,81362;3,75546;0,28404;3,37756;2,22759;12,62433;4,45300;0,69486;2,88876;1,26322;3,17018;8,21652;0,52399;7,86517;1,59992;16,89581;0,64354;0,33961;6,37502;2,42456;22,01537;1,62949;4,18928;5,37473;0,34456;0,28582;1,42423;1,13569;2,31197;8,43754;10,29065;7,24118;2,55016;18,42465;18,62887;10,23651;0,89487;2,29321;3,85888;0,08128;15,04380;4,78258;22,82997;3,44845;1,56305;2,01291;17,92099;5,76295;1,09167;4,56291;0,50112;4,46573;10,06944;1,07813;0,41244;3,21962;2,57888;3,34638;0,35584;7,00803;0,58373;2,64386;8,11136;6,49925;14,16595;3,13950;10,06639;4,43714;0,54476;6,43653;16,37080;0,70722;3,44100;6,58730;22,82290;8,37718;35,22346;2,56262;3,52496;1,46807;24,64314;0,50297;0,62498;15,69724;3,23940;4,18246;6,17437;20,85240;1,16509;2,17559;10,91813;3,72076;9,96116;1,90675;4,72044;3,76600;1,00701;5,34929;12,50994;9,32262;8,19876;9,33622;5,56731;13,51990;7,00839;10,20836;1,83498;0,54552;13,09119;2,11800;0,71549;5,59142;0,68882;2,09987;2,12349;9,96786;13,70915;11,47963;2,41582;3,40201;5,66885;0,80254;10,09530;72,46384;44,19681;3,69398;2,13417;87,27043;2,86806;47,99725;18,22340;66,72820;2,57562;4,80950;2,48866;2,71982;21,08003;3,00821;28,37914;2,99363;0,58630;19,48848;4,83522;2,06270;3,34216;1,76527;13,84766;2,37275;6,42650;7,60938;17,70786;2,34263;2,87868;5,64064;18,25135;7,85942;2,85106;6,56136;10,00541;22,90714;3,84864;0,92103;20,62195;2,32666;8,39512;2,52101;19,46474;24,84114;11,56929;1,61893;2,52027;2,90425;3,14705;1,57106
65;7,84369;2,73872;7,64104;26,02230;38,02847;4,07681;7,81441;0,31084;1,60310;12,41127;4,56933;4,50127;2,24415;16,28280;3,46800;4,25254;3,84358;20,63280;15,26551;13,63002;13,04918;3,61346;0,54500;9,11593;34,25823;4,99122;8,76397;5,25637;4,93292;2,98447;2,14284;0,90082;2,35577;2,38367;1,01350;3,64432;5,72461;9,32091;3,04954;1,34583;2,80462;0,25097;9,15058;0,70834;7,27936;0,34510;2,94061;6,60259;18,94895;0,88732;3,01203;0,79177;11,57783;0,47421;3,35180;4,64521;8,52738;0,53783;1,56920;2,38261;32,44588;0,88863;43,47039;16,17150;25,81219;9,84310;25,26217;1,51333;7,59676;1,09044;3,00216;8,37375;28,58805;1,97968;4,89055;4,81992;0,63881;5,89857;2,13443;10,30068;6,65585;7,21922;5,24676;3,08674;0,61353;4,48008;2,37308;12,32622;0,61086;12,36681;127,93368;1,62642;3,28244;10,12789;4,39653;5,83442;2,55549;5,07741;5,20451;13,75243;6,23650;4,68335;26,14046;0,57350;8,68999;2,61125;18,93757;1,16186;1,80482;34,95946;4,88657;4,24356;18,10842;17,69703;5,52990;11,18184;22,23004;0,77222;11,46375;42,84901;0,36298;3,15281;6,57827;11,16941;5,58089;1,48919;3,81603;0,09336;19,54167;8,81250;5,41632;1,45110;0,37107;9,72086;3,41931;2,52721;12,69504;4,41026;2,21613;2,70484;5,63431;18,61079;1,68690;24,96702;47,52644;11,81319;0,96560;3,42457;4,24043;10,27742;3,78057;12,04897;5,17423;39,33622;6,44377;2,88258;5,54524;3,43813;0,13734;23,47051;3,79785;7,66155;1,46249;15,08913;1,80747;8,63589;0,62598;15,14559;8,16870;13,47324;29,27302;1,46736;5,52093;2,44150;0,11506;1,52910;4,70288;1,42475;7,88525;2,49468;8,33706
66;2,41739;8,54439;11,88095;6,77985;28,27362;27,97122;6,72742;3,37446;0,48865;2,20958;2,83984;2,51474;4,82688;16,20124;6,33021;2,06471;0,09829;10,42658;5,84259;1,45183;6,15573;3,76409;3,46375;3,97218;2,60020;4,79776;4,59297;12,78570;0,83644;2,13747;5,53309;2,02348;3,32423;1,89887;21,50312;12,17081;3,19167;4,10475;9,88081;8,03104;2,06644;0,98788;8,42960;4,11238;1,54681;13,61742;4,57979;2,74206;1,02973;6,50508;4,42026;23,88285;10,62231;4,42554;11,79589;9,68362;2,74811;5,82762;36,62236;3,23045;0,23675;0,37707;12,28332;24,98271;9,30828;40,18022;1,99361;26,41423;4,58191;7,87910;0,93030;16,89748;6,82408;0,90898;0,13283;32,24514;30,08158;3,05717;4,31839;93,09717;3,79515;5,97898;6,01595;37,86321;2,73569;8,88707;3,42271;1,01363;5,52227;4,70800;0,38996;0,32687;2,61496;3,64903;5,01030;15,53306;1,01319;7,42087;1,60246;0,64978;7,32831;9,85320;7,03103;22,62654;98,76358;3,12065;40,93660;1,04779;6,06995;24,26908;22,31910;14,14714;12,81444;16,41322;10,36932;19,32513;9,01034;6,98498;8,00325;4,61508;15,04781;0,50133;3,97650;37,84227;0,00989;1,85303;1,90448;1,16378;5,13195;8,03192;1,90620;5,86758;7,38719;8,04789;0,44452;1,43664;4,28640;1,94985;5,71356;11,38655;0,91182;2,13936;1,65728;58,64254;3,91451;2,83823;6,50609;0,85599;0,46761;1,84408;2,99394;27,83460;4,76823;5,19530;6,30689;2,51237;10,67592;5,11167;4,96623;4,25608;2,02884;8,47808;31,52689;3,14776;5,14375;3,12568;0,02663;48,82464;1,94664;3,41522;1,15269;27,73118;7,73783;1,03653;2,89657;5,87323;3,87944;1,00549;0,34833;14,42626;5,45118
